Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
"#DefendamosLasAfores NO permitamos que @lopezobrador_ y su camarilla de ineptos tiren al WC de @Pemex , #DosBocas y… https://t.co/heyjJ5Z4WY",Wed Apr 22 03:10:06 +0000 2020,Ciudad de México,"Cuauhtémoc, Cuauhtémoc",U,-99.153366,19.432836,545884
Colocación de wc de una sola pieza con haciento de madera cambiando juntaproel pijas y aplicación de cemento blanco… https://t.co/HvdF8N33mB,Thu Apr 23 04:30:56 +0000 2020,Ciudad de México,"Cuauhtémoc, Cuauhtémoc",U,-99.153366,19.432836,545884
"Colocación de wc de una sola pieza con asiento de madera cambiando junta proel, pijas y aplicación de cemento blanc… https://t.co/Ojdr7XTZtq",Thu Apr 23 04:39:12 +0000 2020,Ciudad de México,"Cuauhtémoc, Cuauhtémoc",U,-99.153366,19.432836,545884
"Es la primera vez (de la mañana) que entro al WC &amp; santa ostia del universo maximo, no sabía que un cuerpo humano p… https://t.co/HVoGSZqu8u",Wed Apr 01 15:07:55 +0000 2020,Sonora,"Hermosillo, Vicente Guerrero",R,-111.498181,28.9698625,5
@NathanTippins @ForzaIn98116150 @QwesiFresh @brfootball Flawless in the wc penalties and champion,Fri Apr 03 08:04:20 +0000 2020,Sonora,"Hermosillo, Vicente Guerrero",R,-111.498181,28.9698625,5
"¿Qué pedo? Hasta ahorita me voy entrando que WC es Water-Closet ""Armario de Agua"". https://t.co/20Uzws1Cj7",Fri Apr 03 20:08:30 +0000 2020,Sinaloa,"Mazatlán, Telcoyonqui",R,-106.2717475,23.46814,53
solo necesito un Nigeria WC 2018 home kit para ser feliz,Tue Apr 07 07:33:43 +0000 2020,Nuevo León,"Juárez, Los Canelos",R,-100.118882,25.6083315,5
O que no le jalaras a la taza del wc porque te salia la mano peluda😁,Sun Apr 12 19:47:46 +0000 2020,Ciudad de México,"Tlalpan, Cañada del Acueducto",R,-99.208364,19.199485,161
@viriwonder Yo me quise escapar por una ventana en una peda y rompí el wc de un hotel 🤨🤣,Sun Apr 12 23:17:09 +0000 2020,Baja California,"Playas de Rosarito, Mesa Redonda",R,-116.929102,32.3328765,9
@vanehupp 10. Marco Tardelli. WC final 82 https://t.co/DCCk43VuQv,Wed Apr 15 18:12:37 +0000 2020,Nuevo León,"Monterrey, Monterrey",U,-100.29359149999999,25.6417185,1142952
"Aprendí que antes de hacer limpieza profunda en el WC debo de 💩💩💩💩.

Nada, esestodoeltui",Thu Apr 16 04:07:29 +0000 2020,Ciudad de México,"Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153
Y qué voy tapando el WC de la oficina 🤭,Thu Apr 16 17:26:53 +0000 2020,Campeche,"Campeche, Edzná F-Uno [Centro de Recría]",R,-90.27714,19.601414,0
