Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
"- No se porque dicen que la economía del país no va bien, si veo a mucha gente en el metro con cinturones y zapatos… https://t.co/3oaecqttzx",Fri Apr 24 15:26:23 +0000 2020,"Tantoyuca, Veracruz de Ignacio de la Llave",-98.393999,21.107381,-98.393999,21.675006,-97.987808,21.675006,-97.987808,21.107381
"@Viri_Rios Yo lo defino como gran administrador de la Escacez. No sabe crear riqueza, pero es un mago para ajustar los cinturones de todos",Sat Apr 25 12:16:36 +0000 2020,"Xochimilco, Distrito Federal",-99.160023,19.152878,-99.160023,19.319611,-99.003557,19.319611,-99.003557,19.152878
"@ClaudioXGG Amlo es un gran administrador de la Escacez, no sabe crear riqueza, solo ajustar los cinturones de todos.",Sat Apr 25 12:18:17 +0000 2020,"Xochimilco, Distrito Federal",-99.160023,19.152878,-99.160023,19.319611,-99.003557,19.319611,-99.003557,19.152878
"@mario_dico50 Amlo es un gran administrador de la Escacez, no sabe crear riqueza, solo ajustar los cinturones de todos.",Sat Apr 25 12:19:29 +0000 2020,"Xochimilco, Distrito Federal",-99.160023,19.152878,-99.160023,19.319611,-99.003557,19.319611,-99.003557,19.152878
"@ClouthierManuel Amlo es un gran administrador de la Escacez, no sabe crear riqueza, solo ajustar los cinturones de todos.",Sat Apr 25 12:20:32 +0000 2020,"Xochimilco, Distrito Federal",-99.160023,19.152878,-99.160023,19.319611,-99.003557,19.319611,-99.003557,19.152878
"@laishawilkins Amlo es un gran administrador de la Escacez, no sabe crear riqueza, solo ajustar los cinturones de todos.",Sat Apr 25 12:20:54 +0000 2020,"Xochimilco, Distrito Federal",-99.160023,19.152878,-99.160023,19.319611,-99.003557,19.319611,-99.003557,19.152878
"@hdemauleon Amlo es un gran administrador de la Escacez, no sabe crear riqueza, solo ajustar los cinturones de todos.",Sat Apr 25 12:22:12 +0000 2020,"Xochimilco, Distrito Federal",-99.160023,19.152878,-99.160023,19.319611,-99.003557,19.319611,-99.003557,19.152878
"@SimonLevyMx Amlo es un gran administrador de la Escacez, no sabe crear riqueza, solo ajustar los cinturones de todos.",Sat Apr 25 12:23:45 +0000 2020,"Xochimilco, Distrito Federal",-99.160023,19.152878,-99.160023,19.319611,-99.003557,19.319611,-99.003557,19.152878
Tu novia la naca que en la primaria usaba cinturones de anillas de lata,Fri Apr 03 05:34:20 +0000 2020,"Guadalupe, Nuevo León",-100.274823,25.621688,-100.274823,25.731519,-100.117445,25.731519,-100.117445,25.621688
"LLOVIZNA LIGERA EN EL AMM
MANEJE CON PRECAUCION.
-GUARDE SU DISTANCIA
-USE SU CINTURÓN 
-ENCIENDA SUS LUCES
RECUERD… https://t.co/3yLCM2o3On",Tue Apr 07 11:21:03 +0000 2020,"Monterrey, Nuevo León",-100.421037,25.480538,-100.421037,25.802899,-100.166146,25.802899,-100.166146,25.480538
"@cinturon_ Se la aventaron bien rápido jaja, cómo un resumen, no recordaba que habían sido tantos penaltis! Esa máq… https://t.co/lNO4vsiXB7",Sun Apr 26 19:05:55 +0000 2020,"Chimalhuacán, México",-98.989059,19.372499,-98.989059,19.464765,-98.892626,19.464765,-98.892626,19.372499
