Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
"@CFE_Contigo  Gracias por el apoyo CFE, no tenemos ingresos pero si debo pagar esto por una casita de 2 habitaciones https://t.co/i5GuxiY6Y6",Wed Apr 22 19:36:45 +0000 2020,Oaxaca,San Pedro Mixtepec,R,-97.0558365,15.942708,89
"#TownHouses en #RENTA ‼
🔹️Dos Habitaciones 
🔸️Dos Baños Completos 
🔹️Baño de Visitas
✔ UBICACIÓN PRIVILEGIADA 👌🏻

I… https://t.co/T473QHEVth",Wed Apr 22 21:20:54 +0000 2020,Yucatán,Mérida,R,-89.62361100000001,20.941035,0
"🔖 Se renta departamento en el centro de #PuertoVallarta ✔️

▶️ 2 habitaciones con ventilador de techo, 1 baño, sala… https://t.co/dAkgYkFMiP",Wed Apr 22 23:04:51 +0000 2020,Jalisco,Mascota,R,-105.14858050000001,20.697052499999998,0
"Adquiere tu departamento de lujo! Espacios amplios.
3 habitaciones
Cocina integral.
Calentador solar y estufa de in… https://t.co/YmgQGQ2tI0",Wed Apr 01 12:34:58 +0000 2020,Chiapas,Tuxtla Gutiérrez,U,-93.13965950000001,16.7424355,578830
"Sector hotelero de #Durango se está colapsando, hay días en que algunos hoteles llegan a tener 1 o 2 habitaciones y… https://t.co/1qmGBohlIJ",Wed Apr 01 19:58:24 +0000 2020,Durango,Durango,R,-104.83757800000001,23.954162500000002,0
"Las habitaciones de los emperadores.
Es un viaje al pasado.",Fri Apr 03 17:29:31 +0000 2020,Ciudad de México,Miguel Hidalgo,U,-99.2115105,19.4299345,414470
Cómo estaría una cuarenta compartiendo habitación  Flor amargo y Bárbara de Regil? 😶😂,Fri Apr 03 21:19:18 +0000 2020,San Luis Potosí,San Luis Potosí,R,-100.955511,22.3111195,18
@ElArquitectoMaz tienes habitaciones partir de este domingo a domingo y cuanto,Sat Apr 04 00:59:56 +0000 2020,Ciudad de México,Azcapotzalco,U,-99.18212600000001,19.4857835,432205
Así se muestran algunos hoteles del #SurDeTamaulipas con las luces de sus habitaciones encendidas formando la palab… https://t.co/2TUC6SfS00,Sun Apr 05 06:28:39 +0000 2020,Tamaulipas,Tampico,R,-97.91677200000001,22.270295,19
RENTA 5 HABITACIONES AMUEBLADA ALBERCA GYM SPA en Residencial Isla Dorada https://t.co/JQ2YBkr0mB,Sun Apr 05 18:37:27 +0000 2020,Quintana Roo,Puerto Morelos,R,-87.0316645,21.048719,0
"😊 Pensamos en tu comodidad, pregunta por nuestras promos en habitaciones familiares 👨‍👩‍👧‍👦🛏

#HotelHulKú… https://t.co/h1zaO8iQy4",Tue Apr 07 03:55:07 +0000 2020,Quintana Roo,Solidaridad,R,-87.346982,20.5845305,27
"Después me enteré que algunos huéspedes que se quedaban en habitaciones dobles (dos camas), habían reportado ver a… https://t.co/797Nf5fJXF",Tue Apr 07 06:43:21 +0000 2020,Jalisco,Zapopan,R,-103.48477450000001,20.790657000000003,40
"Dentro de las habitaciones hace mucho calor, pos que me salgo a la terraza https://t.co/TBr9KtlNCP",Wed Apr 08 00:54:30 +0000 2020,Morelos,Cuernavaca,R,-99.260819,18.933812,78
@Dvl133 @lydimdeo Que hagan Un convenio con Gob así como los hospitales den sus habitaciones a precio de costo!para infestados!!,Sun Apr 26 18:19:18 +0000 2020,Tabasco,Nacajuca,R,-92.9164995,18.0219595,432
"@EsAndresMx @canekzapata Vivo en la Colonia Del Valle en un depa con tres habitaciones enormes. Un baño, una cocina… https://t.co/PR1WizGqpq",Sun Apr 26 20:51:58 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
"RENTA AMUEBLADA Y EQUIPADA 5 HABITACIONES CON BAÑO ALBERCA JACUZZI SNAK MESA DE BILLAR $35,000 PESOS en Residencial… https://t.co/RLajZs1v7j",Thu Apr 09 23:26:30 +0000 2020,Quintana Roo,Puerto Morelos,R,-87.0316645,21.048719,0
"RENTA AMUEBLADA Y EQUIPADA 5 HABITACIONES CON BAÑO ALBERCA JACUZZI SNAK MESA DE BILLAR $35,000 PESOS en Residencial… https://t.co/nmwmzqeIq2",Thu Apr 09 23:28:00 +0000 2020,Quintana Roo,Puerto Morelos,R,-87.0316645,21.048719,0
"RENTA 3 HABITACIONES CON BAÑO ALBERCA GYM VIGILANCIA 24 HRS $ 28,000 en Altura Residencial Cumbres https://t.co/a6pzuzLAMM",Fri Apr 10 01:11:03 +0000 2020,Quintana Roo,Puerto Morelos,R,-87.0316645,21.048719,0
"RENTA 3 HABITACIONES CON BAÑO ALBERCA GYM VIGILANCIA 24 HRS $ 28,000 en Altura Residencial Cumbres https://t.co/uAeWX32H3A",Fri Apr 10 01:11:34 +0000 2020,Quintana Roo,Puerto Morelos,R,-87.0316645,21.048719,0
"RENTA 3 HABITACIONES CON BAÑO ALBERCA GYM VIGILANCIA 24 HRS $ 28,000 en Altura Residencial Cumbres https://t.co/bFDCsGVTqf",Fri Apr 10 01:12:06 +0000 2020,Quintana Roo,Puerto Morelos,R,-87.0316645,21.048719,0
"RENTA 3 HABITACIONES CON BAÑO ALBERCA GYM VIGILANCIA 24 HRS $ 28,000 en Altura Residencial Cumbres https://t.co/HAu3F34tL9",Fri Apr 10 01:12:34 +0000 2020,Quintana Roo,Puerto Morelos,R,-87.0316645,21.048719,0
"RENTA 3 HABITACIONES CON BAÑO ALBERCA GYM VIGILANCIA 24 HRS $ 28,000 en Altura Residencial Cumbres https://t.co/2auVFB8KIv",Fri Apr 10 01:13:04 +0000 2020,Quintana Roo,Puerto Morelos,R,-87.0316645,21.048719,0
"RENTA 3 HABITACIONES CON BAÑO ALBERCA GYM VIGILANCIA 24 HRS $ 28,000 en Altura Residencial Cumbres https://t.co/PPfKpyJ0yU",Fri Apr 10 01:13:40 +0000 2020,Quintana Roo,Puerto Morelos,R,-87.0316645,21.048719,0
"RENTA 3 HABITACIONES CON BAÑO ALBERCA GYM VIGILANCIA 24 HRS $ 28,000 en Altura Residencial Cumbres https://t.co/6Mwkfn2o20",Fri Apr 10 01:14:28 +0000 2020,Quintana Roo,Puerto Morelos,R,-87.0316645,21.048719,0
"RENTA 3 HABITACIONES CON BAÑO ALBERCA GYM VIGILANCIA 24 HRS $ 28,000 en Altura Residencial Cumbres https://t.co/JtZHKWhxaw",Fri Apr 10 01:14:58 +0000 2020,Quintana Roo,Puerto Morelos,R,-87.0316645,21.048719,0
"RENTA 3 HABITACIONES CON BAÑO ALBERCA GYM VIGILANCIA 24 HRS $ 28,000 en Altura Residencial Cumbres https://t.co/CKnjK3blsT",Fri Apr 10 01:15:30 +0000 2020,Quintana Roo,Puerto Morelos,R,-87.0316645,21.048719,0
"RENTA 3 HABITACIONES CON BAÑO ALBERCA GYM VIGILANCIA 24 HRS $ 28,000 en Altura Residencial Cumbres https://t.co/mGkF5Y8aYV",Fri Apr 10 01:16:04 +0000 2020,Quintana Roo,Puerto Morelos,R,-87.0316645,21.048719,0
"Jajajajaja eso demuestra que no importa cuántas habitaciones tengas, juguetes o alberca
Molestar a Mamá es el mejor… https://t.co/baNOSSqzAp",Fri Apr 10 23:11:15 +0000 2020,Veracruz de Ignacio de la Llave,Veracruz,R,-96.22939650000001,19.183953,3
"Las habitaciones de los niños se transforma en escuelas en línea, la cocina se volvió restaurante 24 hrs. y la sala… https://t.co/9s0pOt9gbm",Sat Apr 11 14:18:40 +0000 2020,México,Nicolás Romero,U,-99.3911885,19.641571499999998,12136
@mormon_mx ¿Cuántos niños y cuántas habitaciones en la casa?,Sun Apr 12 03:41:57 +0000 2020,Yucatán,Mérida,R,-89.62361100000001,20.941035,0
"@Limonggi Lo peor de este video es que es prestada la casa, la gente que habl así vive en habitaciones alquiladas, ES ASÍ Y PUNTO ‼️",Sun Apr 12 15:11:59 +0000 2020,Guerrero,Técpan de Galeana,R,-100.769791,17.405237,0
"Amigo médico, si en tu unidad habitaciones te hacen ""el feo"" o te impiden descansar en tu hogar. Yo abro el mío con… https://t.co/WUc4HKVBE0",Sun Apr 12 22:36:55 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"@LoloyDX Simón Bro, aquí hay 2 habitaciones libres!",Wed Apr 15 01:06:43 +0000 2020,México,Atizapán de Zaragoza,R,-99.269192,19.564587500000002,13
"@liaferre si es cierto, ya hay habitaciones para el personal médico en TIjuana 🙌🏾",Wed Apr 15 16:23:51 +0000 2020,Baja California,Playas de Rosarito,R,-116.929102,32.3328765,5
Y quién les va a pagar? Digo el personal que limpiará esas habitaciones son robots o que?,Thu Apr 16 16:16:34 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Casa en renta, con cuatro habitaciones para toda la familia 🤩🏡 pregunta y conócela @Jonathan_PSI_G en Bosques de Sa… https://t.co/Q861Mld5EB",Thu Apr 16 23:16:53 +0000 2020,Jalisco,Tlajomulco de Zúñiga,R,-103.407581,20.489708999999998,15
"Entrada triunfal... Inicié hace 17 años y es fecha que no paro... Rancho La Cumbre... Hacia adentro, habitaciones y… https://t.co/jmC1vSFa41",Thu Apr 16 23:43:52 +0000 2020,Guanajuato,Irapuato,R,-101.3403935,20.673542,23
"🌻 Lee un libro
🌻Cuida una planta desde cero 
🌻Arregla tu casa o habitación 
🌻Reintenta viejos pasatiempos
🌻Ve serie… https://t.co/8eOEJQ7wCQ",Fri Apr 17 22:08:43 +0000 2020,Aguascalientes,Jesús María,R,-102.42918150000001,21.9341455,0
"Prueba de luces en casa habitación 
Portabelo inf. 6671506233
Oficina 6672859619 en Portabelo Residencias https://t.co/IaFbqGUZ2f",Sat Apr 18 13:08:33 +0000 2020,Sinaloa,Culiacán,R,-107.3420565,24.6624885,0
Aseguradas 210.000 habitaciones de hotel para alojar a pacientes con síntomas leves y asíntomáticos del nuevo coron… https://t.co/WKQc3P8CMo,Sun Apr 19 17:22:42 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"@lopezobrador_ Rento dos habitaciones a estudiantes, no hay clases debo todos los servicios, no tengo ni para comer",Mon Apr 20 22:00:24 +0000 2020,Ciudad de México,Coyoacán,U,-99.15234000000001,19.328383000000002,614447
Manga Kissa: Vida en las habitaciones más pequeñas de Japón | Asian Boss... https://t.co/YIroanvLtK vía… https://t.co/DghFWfEBbo,Tue Apr 21 00:30:42 +0000 2020,Ciudad de México,Venustiano Carranza,U,-99.12573,19.417093,443704
Ya hay habitaciones disponles y estamos remodelando nuestra galeria_de_arte_nacional !!!!! nuestras instalaciones t… https://t.co/Z56rDZ7UB9,Tue Apr 21 01:37:14 +0000 2020,Jalisco,Guadalajara,U,-103.335882,20.676651999999997,1385621
"Lo peor del amor cuando termina son las habitaciones ventiladas, el puré de reproches en sardinas las golondrinas m… https://t.co/tXOHJgwmPF",Tue Apr 28 19:59:41 +0000 2020,Hidalgo,Mineral de la Reforma,U,-98.77580800000001,20.1056375,5108
"Por Covid-19, sanitizan mercados y unidades habitaciones de Coyoacán

https://t.co/uPz9ZX43Sb",Tue Apr 28 22:34:11 +0000 2020,Ciudad de México,Coyoacán,U,-99.15234000000001,19.328383000000002,614447
Nadie sabe de casualidad de un departamento de 2 habitaciones amuebladas por la zona centro de la ciudad de mexico? :’v,Wed Apr 29 04:24:08 +0000 2020,Guanajuato,Celaya,R,-100.772211,20.5226915,9
"Estamos trabajando en nuestras habitaciones para ofrecerte una confortable estancia en la ciudad ! Buenos días , es… https://t.co/IADDtNuPa8",Wed Apr 29 21:15:35 +0000 2020,Jalisco,Guadalajara,U,-103.335882,20.676651999999997,1385621
