Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
De la nada nos tocaron la puerta del dormitorio lo cual está super raro por lo que les contaba de la discreción. O… https://t.co/aSQxCRjfDC,Thu Apr 23 06:53:29 +0000 2020,Veracruz de Ignacio de la Llave,"Emiliano Zapata, Los Reyes",R,-96.7223325,19.455647499999998,56
"En febrero entregamos artículos dormitorios, y con los esfuerzos de Protección Civil municipal se instalaron para g… https://t.co/8Gx2FoqyBM",Fri Apr 24 20:35:39 +0000 2020,Coahuila de Zaragoza,"Acuña, Santo Toribio",R,-101.8772055,29.422802500000003,5
"Ahora por el contexto de la pandemia, los artículos dormitorios están siendo utilizados para albergar personas en c… https://t.co/0kBI7krlxD",Fri Apr 24 20:40:32 +0000 2020,Coahuila de Zaragoza,"Acuña, Santo Toribio",R,-101.8772055,29.422802500000003,5
"Ahora por el contexto de la pandemia, los artículos de dormitorio están siendo utilizados para albergar personas en… https://t.co/szOlnOffTR",Fri Apr 24 20:47:17 +0000 2020,Coahuila de Zaragoza,"Acuña, Santo Toribio",R,-101.8772055,29.422802500000003,5
"Por ahora la habitación es oficina, zona de arte y dormitorio./ Until now the bedroom is office, art zone and bedro… https://t.co/RICNcRYsFu",Fri Apr 24 21:23:15 +0000 2020,Ciudad de México,"Cuauhtémoc, Cuauhtémoc",U,-99.153366,19.432836,545884
"@atlxolotl Si, por eso yo dudo que puedas tener visitas, es más como vivienda dormitorio (a mi no me molesta que me vean bañarme) xD",Wed Apr 01 23:15:13 +0000 2020,Ciudad de México,"Azcapotzalco, Azcapotzalco",U,-99.18212600000001,19.4857835,432205
"#Soldados y #COVID-19: de manejar tanques a cargar #enfermos

Los #soldados convertirán sus dormitorios en lugares… https://t.co/RZCIsaiUab",Thu Apr 02 03:11:50 +0000 2020,México,"Huixquilucan, El Retiro",R,-99.3184285,19.3740755,19
"Tengo un dormitorio institucional perfecto para vivir... y #AsiEsMiHomeOffice, no necesito más para lo mucho o poco… https://t.co/5FWnBuzL7Y",Fri Apr 03 03:10:20 +0000 2020,Oaxaca,"Juchitán de Zaragoza, Dos Arbolitos",R,-94.956445,16.53338,3
@jmatuk Voy a ir a encerrarme en el dormitorio a llorar 🤣🤣🤣🤣,Sat Apr 04 00:47:55 +0000 2020,Ciudad de México,"Cuauhtémoc, Cuauhtémoc",U,-99.153366,19.432836,545884
"“Pues cuando en nuestros dormitorios ensayamos las diferentes posturas del amor, tú sola nos asistes y nadie te rec… https://t.co/FicV8vfaWn",Sat Apr 04 07:53:50 +0000 2020,Sonora,"Cananea, La Gloria",R,-110.20595949999999,30.990264500000002,5
@saracastaon1 @fergar240214 @latinus_us @CarlosLoret Usan los dormitorios de tropa como hospital improvisado. Solo… https://t.co/SQdtCicThC,Mon Apr 06 05:35:28 +0000 2020,Puebla,"Puebla, Fundadores del Ejido Colonia Chapultepec",R,-98.1542665,19.0322295,550
"Y sigo teniendo el control del apagador del dormitorio!!!
😅🤣😂

#extrañomiguardia en Patronato del Cuerpo de Bombero… https://t.co/KBwjcp4ESB",Sun Apr 26 06:30:12 +0000 2020,Guanajuato,"San Miguel de Allende, San Miguel Viejo",R,-100.7761945,20.9100115,833
@urbanita_movil Más que cotos dormitorio me gustaría pensar que regresaremos al campo y desarrollaremos estilos de… https://t.co/DiebUwsjUP,Wed Apr 08 14:31:33 +0000 2020,Ciudad de México,"Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153
Ojalá no haya antialcoholica entre la sala de mi casa y el dormitorio https://t.co/CvwCF8kEaL,Fri Apr 10 04:25:29 +0000 2020,Nuevo León,"San Nicolás de los Garza, San Nicolás de los Garza",U,-100.27047400000001,25.736714999999997,412199
"#cuarentena en #semanasanta #quedateencasa 
#vangogh #eldormitorioenarlés en Van Gogh ALIVE México https://t.co/FuAdPfNp4V",Fri Apr 10 16:48:37 +0000 2020,Ciudad de México,"Cuauhtémoc, Cuauhtémoc",U,-99.153366,19.432836,545884
"Mi iglesia no ofrece absolutos
Ella me dice ""Adórame en el dormitorio""
El único cielo al que seré enviado
Es cuando… https://t.co/BgfCNUHb9a",Sat Apr 11 04:38:03 +0000 2020,Ciudad de México,"Cuauhtémoc, Cuauhtémoc",U,-99.153366,19.432836,545884
"En un punto la mujer no toleró más insultos y subió al dormitorio para empacar sus cosas, momento en el que escuchó… https://t.co/4vEIjRXJDM",Sat Apr 11 19:09:07 +0000 2020,Coahuila de Zaragoza,"Viesca, El Alto del Palomillo",R,-103.23313,25.244222999999998,0
Rehén de mi dormitorio,Sun Apr 12 16:34:03 +0000 2020,Nuevo León,"Monterrey, Monterrey",U,-100.29359149999999,25.6417185,1142952
Loco por conocer los secretos de tu dormitorio,Tue Apr 14 05:28:36 +0000 2020,Chiapas,"Tapachula, Buenos Aires",R,-92.3094495,14.920494999999999,1
"""El dormitorio en Arlés"", Vincent van Gogh (1889) https://t.co/cVVDhxqyyO",Wed Apr 15 15:19:31 +0000 2020,San Luis Potosí,"San Luis Potosí, Jorge Ramos",R,-100.955511,22.3111195,0
