Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
Arma tu cocina con todo de #Oaxaca compra el Itacate Oaxaqueño de @pasillodehumo informes con @AlamFlorian #Condesa… https://t.co/5yk2qzXSiu,Sat Apr 25 19:14:19 +0000 2020,"Miguel Hidalgo, Distrito Federal",-99.259495,19.386371,-99.259495,19.473498,-99.163526,19.473498,-99.163526,19.386371
"Pues hay formas de poder seguir ayudando, y pensando en ello mañana se organizó el #diadelitacate porque En la… https://t.co/Mk5gTwMlD2",Tue Mar 31 21:33:40 +0000 2020,"Benito Juárez, Distrito Federal",-99.191996,19.357102,-99.191996,19.404124,-99.130965,19.404124,-99.130965,19.357102
Día del Itacate https://t.co/xziFb28dws,Wed Apr 01 00:07:51 +0000 2020,"Miguel Hidalgo, Distrito Federal",-99.259495,19.386371,-99.259495,19.473498,-99.163526,19.473498,-99.163526,19.386371
¡DÍA DEL ITACATE! El 1 de abril pide comida a domicilio y apoya a los restaurantes locales - #COVIDー19… https://t.co/0liu9YOQAF,Wed Apr 01 13:42:19 +0000 2020,"Benito Juárez, Distrito Federal",-99.191996,19.357102,-99.191996,19.404124,-99.130965,19.404124,-99.130965,19.357102
"1ro de abril, #DiaDelItacate https://t.co/kizVttgoYk",Wed Apr 01 13:58:32 +0000 2020,"Cuauhtémoc, Distrito Federal",-99.18435,19.399835,-99.18435,19.465837,-99.122382,19.465837,-99.122382,19.399835
"Si viven al sur, @CocinaTierra tiene ITACATE los desayunos siguen igual pero la comida cambio, échenle un ojo.… https://t.co/pjwLO7v2WV",Wed Apr 01 14:41:21 +0000 2020,"Benito Juárez, Distrito Federal",-99.191996,19.357102,-99.191996,19.404124,-99.130965,19.404124,-99.130965,19.357102
Hoy es #diadelitacate #pideparallevar #servicioadomicilo #meztliatucasa #quedateencasa déjanos consentirte y disfru… https://t.co/BErZNcedVV,Wed Apr 01 14:45:30 +0000 2020,"Xochimilco, Distrito Federal",-99.160023,19.152878,-99.160023,19.319611,-99.003557,19.319611,-99.003557,19.152878
Hoy en el #diadelitacate les recomiendo @aguaysaldf los mejores ceviches y platillos del mar. Todo es delicioso. #ComeCDMX,Wed Apr 01 15:01:53 +0000 2020,"Miguel Hidalgo, Distrito Federal",-99.259495,19.386371,-99.259495,19.473498,-99.163526,19.473498,-99.163526,19.386371
"#DiadelItacate 
 ¡Miércoles de PROMO!
La Boral Burger + Papas + Agua del Día= $100 MXN*
* Válido al pedir tu PROMO… https://t.co/NwI7UqCVHM",Wed Apr 01 15:10:30 +0000 2020,Cencerro,-99.159753,19.440925,-99.159753,19.440925,-99.159753,19.440925,-99.159753,19.440925
"Si este #diadelitacate se te antoja una hamburguesa al carbón, entonces busca el teléfono de tu sucursal más cercan… https://t.co/Zv5V2TnPsr",Wed Apr 01 16:58:41 +0000 2020,"Miguel Hidalgo, Distrito Federal",-99.259495,19.386371,-99.259495,19.473498,-99.163526,19.473498,-99.163526,19.386371
Hoy es el #DiaDelItacate así que seleccionen su restaurante favorito de la lista que viene en esta nota y disfruten… https://t.co/JPuNPcWstl,Wed Apr 01 18:09:09 +0000 2020,"Cuajimalpa de Morelos, Distrito Federal",-99.364536,19.232313,-99.364536,19.405081,-99.246625,19.405081,-99.246625,19.232313
