Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
👨🏻‍🍳 MI LUNCH te lleva la comida hasta tu casa. ¡CONFIRMA TU PEDIDO UN DÍA ANTES Y EL AGUA VA POR NUESTRA CUENTA! C… https://t.co/0hX2JyRT6o,Tue Apr 21 22:42:56 +0000 2020,"Benito Juárez, Quintana Roo",-87.322724,20.734206,-87.322724,21.363232,-86.740605,21.363232,-86.740605,20.734206
"Lunch time en Saltillo, Mexico https://t.co/uHg0lCEQPQ",Tue Apr 21 23:22:21 +0000 2020,"Saltillo, Coahuila de Zaragoza",-101.620178,24.542295,-101.620178,25.522968,-100.713744,25.522968,-100.713744,24.542295
@Karlunchis95 @EscuchandoPXNDX Ah! Tu nombre olvide yo preguntar... ¿dónde vives y cómo te gusta más?,Wed Apr 22 04:05:06 +0000 2020,"Tlalpan, Distrito Federal",-99.315748,19.087511,-99.315748,19.311459,-99.10098,19.311459,-99.10098,19.087511
@LaPrincesa_Puta Yo hasta hice working lunch !!,Wed Apr 22 11:48:34 +0000 2020,"Guadalajara, Jalisco",-103.408633,20.600585,-103.408633,20.752719,-103.263131,20.752719,-103.263131,20.600585
"Breakfast, Lunch, and dinner to be exact. https://t.co/1qIGFvCmqG",Wed Apr 22 19:56:12 +0000 2020,"Mexicali, Baja California",-115.818421,30.86042,-115.818421,32.718919,-114.639939,32.718919,-114.639939,30.86042
"Si no es competencia mijita, ahí esta tu lunch.",Wed Apr 22 20:32:20 +0000 2020,"León, Guanajuato",-101.833743,20.863352,-101.833743,21.332768,-101.369059,21.332768,-101.369059,20.863352
"How does one go from watching Stanley Tucci mixing a Negroni to craving lunch at (now defunct) Marché on Randolph?

#chicago #memories",Thu Apr 23 08:00:17 +0000 2020,"La Paz, Baja California Sur",-112.020185,23.111002,-112.020185,25.104992,-109.688984,25.104992,-109.688984,23.111002
"@KAAD_PHLNJNYC @BarackObama No we don’t, they allowed China to Try and East  our lunch.  Left a whole lot b of s...… https://t.co/9T2nA8Cg5e",Thu Apr 23 11:37:20 +0000 2020,"Mérida, Yucatán",-89.798197,20.695104,-89.798197,21.186966,-89.449025,21.186966,-89.449025,20.695104
"@LunchBo10992790 @co_chinito Hermoso, ricas piernas y buena verga",Thu Apr 23 17:42:04 +0000 2020,"Benito Juárez, Quintana Roo",-87.322724,20.734206,-87.322724,21.363232,-86.740605,21.363232,-86.740605,20.734206
"Lunch : Curry Ramen, rice noodles
               + tofu
               + shiitake
               + garbanzo @ V-Ram… https://t.co/DrxsQ1UWkG",Thu Apr 23 21:59:28 +0000 2020,"Cuauhtémoc, Distrito Federal",-99.18435,19.399835,-99.18435,19.465837,-99.122382,19.465837,-99.122382,19.399835
Hoy traje de lunch de medio día ceviche de soya con aguacatito y como no puedo comer tostadas por los #Brackets tra… https://t.co/D5p1QYfV87,Fri Apr 24 17:59:16 +0000 2020,"San Fernando, Chiapas",-93.320672,16.793558,-93.320672,17.031296,-93.092183,17.031296,-93.092183,16.793558
"No sé ustedes pero yo si me considero un enamorado. Enamorado de la vida, de la luz, de la verdad, de la justicia,… https://t.co/UK7LUNChIj",Fri Apr 24 22:04:27 +0000 2020,"Guadalupe, Zacatecas",-102.657513,22.539985,-102.657513,22.993234,-102.19226,22.993234,-102.19226,22.539985
@LunchBo10992790 .,Sat Apr 25 01:09:07 +0000 2020,"Acapulco de Juárez, Guerrero",-99.995232,16.684013,-99.995232,17.233886,-99.476067,17.233886,-99.476067,16.684013
"¿Alguien más desayuna a las 12pm, come a las 5pm, hace lunch a las 9pm, y cena a la 1am?",Sat Apr 25 18:22:29 +0000 2020,"Cozumel, Quintana Roo",-87.031869,20.272178,-87.031869,20.592127,-86.724189,20.592127,-86.724189,20.272178
All the money has been distributed. Time for lunch and then home to San Diego.,Sat Apr 25 20:23:39 +0000 2020,"Ensenada, Baja California",-118.403857,27.998889,-118.403857,32.314088,-112.7559,32.314088,-112.7559,27.998889
@rubiobipolar X2000 yo nomas quiero coger porque si me cogen me sacan el lunch! 😅,Sat Apr 25 20:24:24 +0000 2020,"Puerto Vallarta, Jalisco",-105.324392,20.471599,-105.324392,20.922506,-104.972769,20.922506,-104.972769,20.471599
"@P00DI3PI3 Can’t believe you’d mock lizo, she’s so generous! just imagine how much food she considers “lunch“!",Tue Mar 31 07:59:36 +0000 2020,"San Carlos, Guadalajara",-103.344529,20.648163,-103.344529,20.656308,-103.336778,20.656308,-103.336778,20.648163
Hoy necesito algo con punch y que me llene de energía para levantarme al 100.   Marilyn Manson - Lunchbox… https://t.co/nGFtN7x9Ey,Tue Mar 31 13:41:27 +0000 2020,"Tlalnepantla de Baz, México",-99.248181,19.498594,-99.248181,19.589272,-99.080384,19.589272,-99.080384,19.498594
"Tuna Ceviche for lunch!

You need:
* Frozen or fresh tuna
* Onion (if purple the better)
* Tomatoes
* Avocado
* Jic… https://t.co/RZWfvJXMBR",Tue Mar 31 20:44:30 +0000 2020,"Querétaro, Querétaro Arteaga",-100.596343,20.50317,-100.596343,20.927379,-100.284846,20.927379,-100.284846,20.50317
"Someone is enjoying this moment... 
.
.
.
#Pug #StayHome #LunchBreak @ Xalapa, Mexico https://t.co/GXE3IySjtG",Tue Mar 31 21:39:49 +0000 2020,"Xalapa, Veracruz de Ignacio de la Llave",-96.971524,19.48425,-96.971524,19.599858,-96.800642,19.599858,-96.800642,19.48425
"Breakfast, Lunch and dinner. 
#PequitasConHambre 
#ATeacherslife https://t.co/hYR5RkyK38",Wed Apr 01 03:34:50 +0000 2020,"Boca del Río, Veracruz de Ignacio de la Llave",-96.150405,19.054575,-96.150405,19.231626,-96.047576,19.231626,-96.047576,19.054575
Time for a lunch?,Wed Apr 01 15:54:57 +0000 2020,"Coyoacán, Distrito Federal",-99.205809,19.297011,-99.205809,19.359755,-99.098871,19.359755,-99.098871,19.297011
Time for lunch,Wed Apr 01 18:32:15 +0000 2020,"Ensenada, Baja California",-118.403857,27.998889,-118.403857,32.314088,-112.7559,32.314088,-112.7559,27.998889
Yo sí me ando levantando a las 5 am para prepararle el lunch y desayuno a mi amorcito 💖,Wed Apr 01 19:46:48 +0000 2020,"Lerma, México",-99.572009,19.221883,-99.572009,19.430672,-99.381978,19.430672,-99.381978,19.221883
"Having Lunch 🥗 with My Love Adriana Guzman at “ PALAX  RESTAURANT OBISPADO  “ 🍴🥤
😋👌☘️🥰😍👏🏻❤️💕 en Restaurant Palax https://t.co/QZ6htq8vhK",Wed Apr 01 20:08:43 +0000 2020,"Monterrey, Nuevo León",-100.421037,25.480538,-100.421037,25.802899,-100.166146,25.802899,-100.166146,25.480538
"Lunch, Lunch, time for Lunch.
Verdeeeeeee que miedooooo!!!!!!!!, 😩",Wed Apr 01 20:46:01 +0000 2020,"Coacalco de Berriozábal, México",-99.127265,19.589845,-99.127265,19.662165,-99.053342,19.662165,-99.053342,19.589845
"Crunch, Munch. Time for a lunch! 👹",Wed Apr 01 21:00:32 +0000 2020,"Puebla, México",-98.289206,18.83765,-98.289206,19.226809,-98.019327,19.226809,-98.019327,18.83765
"Join for lunch, munch, munch. Join for a munch, crunch, crunch",Wed Apr 01 21:11:10 +0000 2020,"Monterrey, Nuevo León",-100.421037,25.480538,-100.421037,25.802899,-100.166146,25.802899,-100.166146,25.480538
"“Tiiiime for lunch, munch, munch...”",Wed Apr 01 21:36:47 +0000 2020,"Ixmiquilpan, Hidalgo",-99.297636,20.38453,-99.297636,20.706364,-99.077897,20.706364,-99.077897,20.38453
"#WhatsAppdown Time for lunch, lunch, time for a munch, munch, crunch. #canal5",Wed Apr 01 21:40:43 +0000 2020,"Coyoacán, Distrito Federal",-99.205809,19.297011,-99.205809,19.359755,-99.098871,19.359755,-99.098871,19.297011
"time for a lunch, munch...
time for a lunch, crunch...

@MiCanal5 https://t.co/ERKnlOme3N",Thu Apr 02 00:01:01 +0000 2020,"Zacatecas, México",-102.850156,22.617916,-102.850156,22.843297,-102.538543,22.843297,-102.538543,22.617916
#VideoCanal5 #3AM #Video #LunchTime #Canal5  Buenas Noches 😎😬,Thu Apr 02 07:03:56 +0000 2020,"Ixtapaluca, México",-98.954037,19.285882,-98.954037,19.43283,-98.640458,19.43283,-98.640458,19.285882
Lunchtime,Thu Apr 02 08:57:20 +0000 2020,"Torreón, Coahuila de Zaragoza",-103.511379,24.793821,-103.511379,25.694625,-102.954881,25.694625,-102.954881,24.793821
"Time for lunch, munch, munch... 🎶",Thu Apr 02 16:24:44 +0000 2020,"Naucalpan de Juárez, México",-99.413769,19.412031,-99.413769,19.535557,-99.207087,19.535557,-99.207087,19.412031
Mi lunch de hoy es pollo con tajín y limoncito. Ya quiero🤤,Thu Apr 02 16:44:05 +0000 2020,"General Escobedo, Nuevo León",-100.465272,25.716689,-100.465272,25.89794,-100.265275,25.89794,-100.265275,25.716689
"#FelizJueves Hoy para desayuno, lunch o almuerzo les ofrecemos:
✅Chilaquiles con pollo,cochinita pibil o bistec de… https://t.co/zvMwe9Hj4r",Thu Apr 02 16:48:51 +0000 2020,"Puebla, México",-98.289206,18.83765,-98.289206,19.226809,-98.019327,19.226809,-98.019327,18.83765
"@BorreGoTwit Hermano, si eso pasa, te apoyo con mis 50 pesitos de lunche y unos libros para que pases el encierro leyendo.",Thu Apr 02 20:16:43 +0000 2020,"Campeche, México",-90.693549,19.2393,-90.693549,19.963528,-89.860731,19.963528,-89.860731,19.2393
@flanmate TIME TO LUNCH CRUNCH CRUNCH,Thu Apr 02 23:30:02 +0000 2020,"Mérida, Yucatán",-89.798197,20.695104,-89.798197,21.186966,-89.449025,21.186966,-89.449025,20.695104
"Mi top5 de cosas wenas del home office:
Despierto 5min antes de mi hora laboral.
Pisteo en las juntas.
Uso mi lunch… https://t.co/ZLbmhdlCwS",Thu Apr 02 23:52:34 +0000 2020,"Guadalajara, Jalisco",-103.408633,20.600585,-103.408633,20.752719,-103.263131,20.752719,-103.263131,20.600585
En el kinder nos pedían llevar nuestro lunch &amp;' para ese entonces estaban de moda las loncheras de lata. Obvio yo t… https://t.co/2TR0scNUW7,Fri Apr 03 04:17:23 +0000 2020,"Mérida, Yucatán",-89.798197,20.695104,-89.798197,21.186966,-89.449025,21.186966,-89.449025,20.695104
