Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
"Mi mamá y si intento fallido por rescatar las chuparrosas bebés del nido del árbol de afuera, RIP +",Tue Mar 31 21:50:42 +0000 2020,Tamaulipas,"Victoria, La Esperanza",R,-99.187904,23.685934,0
"Que cosa más linda es esta pizza. Apoco no?
Es la Pizza Chuparrosa, de chorizo Sinaloense. 
Una de las 5 pizzas clá… https://t.co/Ay8o0bTG3L",Mon May 04 22:04:40 +0000 2020,Sinaloa,"Culiacán, Santa Lucía",R,-107.3420565,24.6624885,0
"Cuatro meses sin mi rosa
se cumplen en este día 
y como esa chuparrosa
confundida mi alma ansía
besar tus labios he… https://t.co/uTaY1H1gnL",Sat Jun 20 19:06:56 +0000 2020,San Luis Potosí,"San Luis Potosí, Jorge Ramos",R,-100.955511,22.3111195,0
@Fernand0Fl @yunguzijo @daniela_bouchez JAJAJAJA! Me acordé del Wilson diciéndonos: “pinches chuparrosas” 😂,Mon Jun 29 01:31:19 +0000 2020,Sinaloa,"Culiacán, Santa Lucía",R,-107.3420565,24.6624885,0
"Cultura tepehuana.

“En el sol el curandero obtiene el poder para curar a los enfermos la Chuparrosa es el tercer e… https://t.co/3EufFRyGaT",Tue Jul 07 03:19:54 +0000 2020,Nayarit,"Tepic, Piedra China",R,-104.8725575,21.626666,16
"Chuparrosa en un torote🌿
Los Cabos Baja California Sur https://t.co/0sRbyZi8Ft",Thu Jul 09 23:02:52 +0000 2020,Baja California Sur,"Los Cabos, La Palma",R,-109.7662685,23.269879,8
Según son murciélagos pero parecen chuparrosas,Sat Sep 05 07:42:27 +0000 2020,Sinaloa,"Culiacán, Santa Lucía",R,-107.3420565,24.6624885,0
"#Peligro Nos reportan este poste en calle Centenario entre Chuparrosa y Río Bravo, en San Juan de Dios @Telmex",Mon Sep 21 12:20:44 +0000 2020,Guanajuato,"León, Rancho de Don Alberto García",R,-101.601401,21.09806,1
En calle Centenario (entre Chuparrosa y Río Bravo) van muchos autos que caen en esta zanja. @municipio_leon… https://t.co/oz1iYKa0l7,Sun Dec 27 18:24:10 +0000 2020,Guanajuato,"León, Rancho de Don Alberto García",R,-101.601401,21.09806,1
"💀💀
Chuparrosa y calle Nueva x disparos
17.25 hrs",Fri Jan 22 00:33:01 +0000 2021,Guanajuato,"León, Rancho de Don Alberto García",R,-101.601401,21.09806,1
