Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
"Buen Miércoles #Working 

Hoy tocó probar este rico Helado de Moka Oaxaca de #CaféColibríSLP hasta la puerta de tu… https://t.co/edGY0HkX4u",Wed Apr 22 19:59:02 +0000 2020,San Luis Potosí,"San Luis Potosí, Jorge Ramos",R,-100.955511,22.3111195,0
"@SoloMexicanos @munejg9 Un gol espectacular contra colibríes, de verdad de los mejores de la historia de mis @Chivas",Wed Apr 22 21:38:18 +0000 2020,Jalisco,"Zapopan, Tesistán (San Francisco Tesistán)",U,-103.48477450000001,20.790657000000003,91631
"@warkentin Pero si están regresando las aves ! Aquí en mi venta de mi casa , su casa maestra !! Llegan Colibríes !… https://t.co/IaMTCUDXkD",Thu Apr 23 04:19:26 +0000 2020,Ciudad de México,"Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153
"@LaWerotaa A) Una pedita casera con amigos
B) Cuando ya te viniste y sigue pegada como colibrí 
C) Una cubita perfe… https://t.co/wsmil7Q1Mb",Thu Apr 23 05:15:40 +0000 2020,Nuevo León,"Monterrey, Monterrey",U,-100.29359149999999,25.6417185,1142952
@Conabio Estos últimos días ya venido a visitame un colibrí de color azul marino con negro azabache. Bebe el nectar… https://t.co/9i6I6q6mRH,Fri Apr 24 11:30:49 +0000 2020,Ciudad de México,"Cuajimalpa de Morelos, Convento del Desierto de los Leones",R,-99.30558049999999,19.318697,0
@SoyOmarMendez ¡Alégrense! Se dice que en la cultura maya y mexica que el colibrí es un pájaro mensajero y guardián… https://t.co/PMN7Rl1fXu,Fri Apr 24 18:04:06 +0000 2020,Nuevo León,"San Nicolás de los Garza, San Nicolás de los Garza",U,-100.27047400000001,25.736714999999997,412199
"Hola @ZapopanGob hace meses que no funcionan las luminarias, cuyas fotos adjunto. Ubicadas en la calle colibrí esqu… https://t.co/4AK2AmJIa5",Sat Apr 25 01:34:59 +0000 2020,Jalisco,"Zapopan, Tesistán (San Francisco Tesistán)",U,-103.48477450000001,20.790657000000003,91631
"@MiHeroeSinCapa Yo hago lo propio
Dejo alpiste
Agua
Y néctar para los colibríes
Es bonito ver la cantidad de pajari… https://t.co/xYJ84zLSwN",Sat Apr 25 14:52:42 +0000 2020,México,"Tlalnepantla de Baz, Ejido de Tenayuca (Cola de Caballo)",R,-99.1642825,19.543933000000003,71
"Colibrí Ermitaño Mesoamericano ""Phaethornis longirostris""... De la Selva de Los Chimalapas... https://t.co/QelJNcLhfX",Tue Mar 31 05:31:33 +0000 2020,Oaxaca,"Santa María Chimalapa, San Antonio Nuevo Paraíso",R,-94.391891,16.9552595,119
Ya se asomaron los Colibríes!!! 🤩 https://t.co/yazhcepiXv,Sat Apr 25 23:04:51 +0000 2020,Nuevo León,"Cadereyta Jiménez, San Miguelito",R,-99.9312465,25.519292,103
