Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
"Buen Miércoles #Working 

Hoy tocó probar este rico Helado de Moka Oaxaca de #CaféColibríSLP hasta la puerta de tu… https://t.co/edGY0HkX4u",Wed Apr 22 19:59:02 +0000 2020,"San Luis Potosí, México",-101.169792,21.959357,-101.169792,22.662882,-100.74123,22.662882,-100.74123,21.959357
"@SoloMexicanos @munejg9 Un gol espectacular contra colibríes, de verdad de los mejores de la historia de mis @Chivas",Wed Apr 22 21:38:18 +0000 2020,"Zapopan, Jalisco",-103.664175,20.583418,-103.664175,20.997896,-103.305374,20.997896,-103.305374,20.583418
"@warkentin Pero si están regresando las aves ! Aquí en mi venta de mi casa , su casa maestra !! Llegan Colibríes !… https://t.co/IaMTCUDXkD",Thu Apr 23 04:19:26 +0000 2020,"Benito Juárez, Distrito Federal",-99.191996,19.357102,-99.191996,19.404124,-99.130965,19.404124,-99.130965,19.357102
"@LaWerotaa A) Una pedita casera con amigos
B) Cuando ya te viniste y sigue pegada como colibrí 
C) Una cubita perfe… https://t.co/wsmil7Q1Mb",Thu Apr 23 05:15:40 +0000 2020,"Monterrey, Nuevo León",-100.421037,25.480538,-100.421037,25.802899,-100.166146,25.802899,-100.166146,25.480538
@Conabio Estos últimos días ya venido a visitame un colibrí de color azul marino con negro azabache. Bebe el nectar… https://t.co/9i6I6q6mRH,Fri Apr 24 11:30:49 +0000 2020,"Cuajimalpa de Morelos, Distrito Federal",-99.364536,19.232313,-99.364536,19.405081,-99.246625,19.405081,-99.246625,19.232313
@SoyOmarMendez ¡Alégrense! Se dice que en la cultura maya y mexica que el colibrí es un pájaro mensajero y guardián… https://t.co/PMN7Rl1fXu,Fri Apr 24 18:04:06 +0000 2020,"San Nicolás de los Garza, Nuevo León",-100.337498,25.702823,-100.337498,25.770607,-100.20345,25.770607,-100.20345,25.702823
"Hola @ZapopanGob hace meses que no funcionan las luminarias, cuyas fotos adjunto. Ubicadas en la calle colibrí esqu… https://t.co/4AK2AmJIa5",Sat Apr 25 01:34:59 +0000 2020,"Zapopan, Jalisco",-103.664175,20.583418,-103.664175,20.997896,-103.305374,20.997896,-103.305374,20.583418
"@MiHeroeSinCapa Yo hago lo propio
Dejo alpiste
Agua
Y néctar para los colibríes
Es bonito ver la cantidad de pajari… https://t.co/xYJ84zLSwN",Sat Apr 25 14:52:42 +0000 2020,"Tlalnepantla de Baz, México",-99.248181,19.498594,-99.248181,19.589272,-99.080384,19.589272,-99.080384,19.498594
"Colibrí Ermitaño Mesoamericano ""Phaethornis longirostris""... De la Selva de Los Chimalapas... https://t.co/QelJNcLhfX",Tue Mar 31 05:31:33 +0000 2020,"Santa María Chimalapa, Oaxaca",-94.915328,16.704729,-94.915328,17.20579,-93.868454,17.20579,-93.868454,16.704729
Ya se asomaron los Colibríes!!! 🤩 https://t.co/yazhcepiXv,Sat Apr 25 23:04:51 +0000 2020,"Cadereyta Jiménez, Nuevo León",-100.178243,25.341122,-100.178243,25.697462,-99.68425,25.697462,-99.68425,25.341122
