Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
@johnwickmx @JoseAMeadeK @RicardoAnayaC @Mzavalagc @EnriqueAlfaroR Por @Mzavalagc y por #MexicoLibre .,Tue Apr 21 21:25:42 +0000 2020,Jalisco,Tonalá,U,-103.2131755,20.6215735,3280
@gigicolibri Wey ya seeeeeee ese pedo estaba cada vez poniéndose mas fuerte! Yo amo a mi pantoja la vdd,Wed Apr 22 12:20:56 +0000 2020,Ciudad de México,Miguel Hidalgo,U,-99.2115105,19.4299345,414470
@gigicolibri Ay ya seeeew yo era super fan!!! Y siempre cantábamos todo el disco jajaja afortunadamente eso ya fue,Wed Apr 22 19:09:06 +0000 2020,Ciudad de México,Miguel Hidalgo,U,-99.2115105,19.4299345,414470
"@warkentin Pero si están regresando las aves ! Aquí en mi venta de mi casa , su casa maestra !! Llegan Colibríes !… https://t.co/IaMTCUDXkD",Thu Apr 23 04:19:26 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
"@LaWerotaa A) Una pedita casera con amigos
B) Cuando ya te viniste y sigue pegada como colibrí 
C) Una cubita perfe… https://t.co/wsmil7Q1Mb",Thu Apr 23 05:15:40 +0000 2020,Nuevo León,Monterrey,U,-100.29359149999999,25.6417185,1142952
@PonchoGutz @Piedrulces @XMexicoLibre  jajaja les hablan pendejos bots lambe pelotas de Margarita y @FelipeCalderon… https://t.co/pIN9HE060K,Thu Apr 23 08:51:49 +0000 2020,Quintana Roo,Puerto Morelos,R,-87.0316645,21.048719,0
"@XMexicoLibre Ten cuidado ya no hagas trabajar tanto a tus bost @FelipeCalderon  teporochin , y cómo va eso de Mexi… https://t.co/R6T2sEmUaJ",Thu Apr 23 08:55:24 +0000 2020,Quintana Roo,Puerto Morelos,R,-87.0316645,21.048719,0
"#colibri #hummingbird en Mexico City, Mexico https://t.co/1YR3UQNkGy",Thu Apr 23 21:59:44 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"La banda siempre atenta 
#QuedateEnCasa #colibri https://t.co/aS8ZeUgeZs",Fri Apr 24 16:33:55 +0000 2020,Guerrero,Acapulco de Juárez,R,-99.73564950000001,16.9589495,5
@Colibrie_ Quiero seguir viviendo jajajaja ntc,Fri Apr 24 21:30:09 +0000 2020,México,Nezahualcóyotl,R,-99.087817,19.4320755,0
"@MiHeroeSinCapa Yo hago lo propio
Dejo alpiste
Agua
Y néctar para los colibríes
Es bonito ver la cantidad de pajari… https://t.co/xYJ84zLSwN",Sat Apr 25 14:52:42 +0000 2020,México,Tlalnepantla de Baz,U,-99.1642825,19.543933000000003,658907
"♦️ La sequía nos afecta considerablemente.

Aquí una imagen de la presa Colibríes (Río Huitzilapan), una de las  pr… https://t.co/FG7W8yqcQp",Wed Apr 01 16:41:13 +0000 2020,Veracruz de Ignacio de la Llave,Xalapa,R,-96.886083,19.542054,0
@gigicolibri https://t.co/v7ZdzYZQPE,Wed Apr 01 16:50:02 +0000 2020,Ciudad de México,Miguel Hidalgo,U,-99.2115105,19.4299345,414470
es difícil déjame consultarlo con gente de @AccionNacional y su sucursal @mexicolibre de drogas,Wed Apr 01 20:14:54 +0000 2020,Ciudad de México,Coyoacán,U,-99.15234000000001,19.328383000000002,614447
@Adriana23243004 Que bueno que apoyes a #MexicoLibre https://t.co/PXiErOvWsL,Fri Apr 03 00:03:28 +0000 2020,Nuevo León,San Pedro Garza García,R,-100.366033,25.650287499999997,2
"@karocolibri Claro, ya te informo",Fri Apr 03 05:31:01 +0000 2020,Veracruz de Ignacio de la Llave,Veracruz,R,-96.22939650000001,19.183953,3
Regresaron los colibríes a mi ventana. Me alegra tanto escucharlos 💞 https://t.co/1nbwd4ulB5,Fri Apr 03 15:37:58 +0000 2020,Zacatecas,Villa de Cos,R,-102.5580375,23.6254185,0
